[array([7.42013156e-05, 1.97870175e-05, 1.36035745e-05, 1.36035745e-05,
       4.94675437e-06, 4.94675437e-06, 6.18344297e-06, 2.47337719e-06,
       0.00000000e+00, 1.23668859e-06, 2.47337719e-06, 6.18344297e-06,
       6.18344297e-06, 4.94675437e-06, 3.71006578e-06, 4.94675437e-06,
       6.18344297e-06, 4.94675437e-06, 3.71006578e-06, 8.65682015e-06,
       6.18344297e-06, 7.42013156e-06, 1.23668859e-05, 1.11301973e-05,
       2.47337719e-06, 7.42013156e-06, 7.42013156e-06, 8.65682015e-06,
       7.42013156e-06, 1.23668859e-05, 1.11301973e-05, 1.11301973e-05,
       0.00000000e+00, 8.65682015e-06, 7.42013156e-06, 7.42013156e-06,
       8.65682015e-06, 1.85503289e-05, 9.89350875e-06, 9.89350875e-06,
       1.85503289e-05, 1.11301973e-05, 1.11301973e-05, 1.85503289e-05,
       1.23668859e-05, 1.60769517e-05, 9.89350875e-06, 1.97870175e-05,
       2.47337719e-05, 1.11301973e-05, 1.48402631e-05, 1.23668859e-05,
       9.89350875e-06, 1.11301973e-05, 1.60769517e-05, 1.60769517e-05,
       1.60769517e-05, 1.97870175e-05, 1.73136403e-05, 3.46272806e-05,
       2.10237061e-05, 3.21539034e-05, 2.34970833e-05, 3.46272806e-05,
       3.58639692e-05, 2.34970833e-05, 2.96805262e-05, 3.09172148e-05,
       3.09172148e-05, 3.09172148e-05, 3.83373464e-05, 4.69941665e-05,
       3.95740350e-05, 5.19409209e-05, 4.20474122e-05, 4.69941665e-05,
       4.94675437e-05, 6.43078068e-05, 5.56509867e-05, 6.43078068e-05,
       7.17279384e-05, 5.68876753e-05, 6.18344297e-05, 8.90415787e-05,
       7.91480700e-05, 9.27516445e-05, 7.66746928e-05, 9.89350875e-05,
       7.79113814e-05, 8.90415787e-05, 1.26142237e-04, 9.76983989e-05,
       1.39745811e-04, 1.37272434e-04, 1.28615614e-04, 1.40982500e-04,
       1.32325679e-04, 1.59532829e-04, 1.74373092e-04, 1.58296140e-04,
       1.91686732e-04, 1.73136403e-04, 1.99106863e-04, 2.01580241e-04,
       2.09000372e-04, 2.28787390e-04, 2.34970833e-04, 2.73308179e-04,
       2.99278640e-04, 2.80728311e-04, 2.95568574e-04, 3.25249100e-04,
       3.35142609e-04, 3.22775723e-04, 3.80900087e-04, 3.57403003e-04,
       3.89556907e-04, 4.37787762e-04, 4.48917959e-04, 4.58811468e-04,
       4.68704977e-04, 5.23119275e-04, 5.44142981e-04, 6.33184560e-04,
       6.29474494e-04, 6.60391709e-04, 6.54208266e-04, 6.54208266e-04,
       7.01202432e-04, 7.63036862e-04, 7.98900831e-04, 8.16214471e-04,
       8.32291423e-04, 9.11439493e-04, 8.74338835e-04, 9.20096313e-04,
       1.00913789e-03, 1.07097232e-03, 1.09446940e-03, 1.23792528e-03,
       1.20206131e-03, 1.31459997e-03, 1.34428050e-03, 1.40611493e-03,
       1.54462405e-03, 1.62500881e-03, 1.58790815e-03, 1.61264193e-03,
       1.74373092e-03, 1.77835820e-03, 2.00714559e-03, 1.96262480e-03,
       2.11473749e-03, 2.16296835e-03, 2.22109271e-03, 2.37196872e-03,
       2.48698076e-03, 2.47708725e-03, 2.65640710e-03, 2.68237756e-03,
       2.68114087e-03, 2.82459675e-03, 2.92724190e-03, 3.01010004e-03,
       3.17457962e-03, 3.07317115e-03, 3.38852675e-03, 3.53940275e-03,
       3.38852675e-03, 3.41820727e-03, 3.48251508e-03, 3.52208911e-03,
       3.51343229e-03, 3.47756832e-03, 3.69893558e-03, 3.59876381e-03,
       3.71748591e-03, 3.71501253e-03, 3.89433238e-03, 3.83126126e-03,
       3.70882909e-03, 4.08725580e-03, 4.03531488e-03, 4.02047462e-03,
       4.02913144e-03, 4.27894253e-03, 4.07859898e-03, 4.08972918e-03,
       4.28759935e-03, 4.44713218e-03, 4.40755815e-03, 4.37293087e-03,
       4.42610847e-03, 4.55348740e-03, 4.62645203e-03, 4.62768872e-03,
       4.85152935e-03, 4.92202060e-03, 4.96283132e-03, 4.81442869e-03,
       4.91460047e-03, 4.90841703e-03, 5.00858880e-03, 4.83916247e-03,
       4.90594365e-03, 4.91336378e-03, 4.79464168e-03, 4.70065334e-03,
       4.68333970e-03, 4.45949907e-03, 4.32346332e-03, 4.16022043e-03,
       4.15032692e-03, 3.91906615e-03, 3.78055703e-03, 3.53074593e-03,
       3.31679881e-03, 3.33287576e-03, 3.03359712e-03, 3.04101725e-03,
       2.86293409e-03, 2.58591585e-03, 2.39917587e-03, 2.29900409e-03,
       2.21490927e-03, 1.93047089e-03, 1.74002085e-03, 1.52854710e-03,
       1.51370684e-03, 1.24905548e-03, 1.17980092e-03, 9.10202805e-04,
       9.47303462e-04, 8.28581357e-04, 6.29474494e-04, 6.31947871e-04,
       5.52799801e-04, 4.78598486e-04, 3.77190021e-04, 3.87083530e-04,
       3.24012411e-04, 2.68361425e-04, 2.48574407e-04, 1.84266600e-04,
       1.97870175e-04, 1.76846469e-04, 1.33562368e-04, 1.42219188e-04,
       1.22432171e-04, 8.65682015e-05, 7.42013156e-05, 7.66746928e-05,
       9.27516445e-05, 1.06355219e-04, 1.15012039e-04, 2.72071490e-04]), array([3.21539034e-05, 1.11301973e-05, 2.47337719e-06, 3.71006578e-06,
       3.71006578e-06, 2.47337719e-06, 1.23668859e-06, 0.00000000e+00,
       2.47337719e-06, 4.94675437e-06, 1.23668859e-06, 2.47337719e-06,
       8.65682015e-06, 1.23668859e-06, 0.00000000e+00, 1.23668859e-06,
       1.23668859e-06, 6.18344297e-06, 0.00000000e+00, 1.23668859e-06,
       7.42013156e-06, 2.47337719e-06, 3.71006578e-06, 3.71006578e-06,
       4.94675437e-06, 8.65682015e-06, 4.94675437e-06, 7.42013156e-06,
       2.47337719e-06, 4.94675437e-06, 3.71006578e-06, 8.65682015e-06,
       1.23668859e-06, 3.71006578e-06, 8.65682015e-06, 6.18344297e-06,
       8.65682015e-06, 7.42013156e-06, 7.42013156e-06, 7.42013156e-06,
       1.11301973e-05, 8.65682015e-06, 4.94675437e-06, 8.65682015e-06,
       1.36035745e-05, 8.65682015e-06, 1.36035745e-05, 1.73136403e-05,
       1.48402631e-05, 1.36035745e-05, 1.97870175e-05, 1.60769517e-05,
       2.84438376e-05, 1.73136403e-05, 1.36035745e-05, 2.10237061e-05,
       2.47337719e-05, 2.59704605e-05, 1.48402631e-05, 3.33905920e-05,
       3.46272806e-05, 2.84438376e-05, 3.21539034e-05, 2.96805262e-05,
       3.09172148e-05, 3.46272806e-05, 3.46272806e-05, 2.72071490e-05,
       2.84438376e-05, 3.21539034e-05, 2.59704605e-05, 4.08107236e-05,
       4.45207894e-05, 3.33905920e-05, 4.32841008e-05, 4.45207894e-05,
       4.94675437e-05, 5.68876753e-05, 5.19409209e-05, 5.93610525e-05,
       5.44142981e-05, 6.18344297e-05, 5.81243639e-05, 5.56509867e-05,
       6.05977411e-05, 6.55444954e-05, 6.55444954e-05, 7.04912498e-05,
       7.04912498e-05, 7.29646270e-05, 8.53315129e-05, 7.79113814e-05,
       1.01408465e-04, 9.02782673e-05, 9.39883331e-05, 1.11301973e-04,
       1.08828596e-04, 1.23668859e-04, 1.33562368e-04, 1.33562368e-04,
       1.32325679e-04, 1.36035745e-04, 1.36035745e-04, 1.55822763e-04,
       1.44692565e-04, 1.73136403e-04, 1.66952960e-04, 1.81793223e-04,
       1.81793223e-04, 1.94160109e-04, 1.62006206e-04, 2.06526995e-04,
       2.23840635e-04, 2.38680898e-04, 2.28787390e-04, 2.53521162e-04,
       2.80728311e-04, 2.72071490e-04, 3.00515328e-04, 2.95568574e-04,
       3.05462083e-04, 3.93266973e-04, 3.12882214e-04, 3.77190021e-04,
       3.45036117e-04, 4.31604319e-04, 4.22947499e-04, 4.58811468e-04,
       4.72415043e-04, 4.74888420e-04, 5.57746556e-04, 5.65166687e-04,
       5.61456621e-04, 6.07214099e-04, 6.99965744e-04, 6.66575152e-04,
       6.90072235e-04, 7.67983616e-04, 8.13741094e-04, 8.76812213e-04,
       9.13912870e-04, 9.55960283e-04, 1.04871193e-03, 1.02892491e-03,
       1.15135708e-03, 1.14641033e-03, 1.24287204e-03, 1.30099640e-03,
       1.40611493e-03, 1.49391982e-03, 1.50628671e-03, 1.60522179e-03,
       1.68931662e-03, 1.81545885e-03, 1.96262480e-03, 1.97251831e-03,
       2.07516346e-03, 2.20130570e-03, 2.46101030e-03, 2.46719374e-03,
       2.58715254e-03, 2.80480973e-03, 2.94826561e-03, 3.05956758e-03,
       3.26114782e-03, 3.47633164e-03, 3.63957453e-03, 3.79416060e-03,
       3.82384113e-03, 4.04644508e-03, 4.32098994e-03, 4.41374159e-03,
       4.68457639e-03, 4.70931016e-03, 4.91089040e-03, 5.19285540e-03,
       5.41793273e-03, 5.50573762e-03, 5.73328832e-03, 5.88045426e-03,
       5.96454908e-03, 6.20941343e-03, 6.39368003e-03, 6.46293459e-03,
       6.69790542e-03, 6.85743825e-03, 6.79807720e-03, 6.93905970e-03,
       6.88340871e-03, 7.04665160e-03, 7.04541492e-03, 7.17774059e-03,
       7.07014869e-03, 6.86733176e-03, 6.80302395e-03, 6.72882264e-03,
       6.61010053e-03, 6.45056770e-03, 6.05235397e-03, 5.83964354e-03,
       5.64919349e-03, 5.43029961e-03, 5.27942360e-03, 4.83421571e-03,
       4.46320913e-03, 4.23565843e-03, 3.90669927e-03, 3.56042646e-03,
       3.38729006e-03, 2.93589872e-03, 2.74421199e-03, 2.57354896e-03,
       2.35960184e-03, 1.96509817e-03, 1.73136403e-03, 1.63737570e-03,
       1.40735162e-03, 1.20206131e-03, 1.06602557e-03, 8.82995656e-04,
       8.42184932e-04, 7.43249844e-04, 6.67811840e-04, 5.56509867e-04,
       4.84781929e-04, 4.15527367e-04, 3.67296512e-04, 2.90621819e-04,
       2.47337719e-04, 2.21367258e-04, 1.83029912e-04, 1.65716271e-04,
       1.44692565e-04, 1.29852302e-04, 9.76983989e-05, 9.89350875e-05,
       8.03847586e-05, 6.18344297e-05, 6.43078068e-05, 5.44142981e-05,
       3.95740350e-05, 3.46272806e-05, 2.10237061e-05, 1.97870175e-05,
       2.47337719e-05, 2.34970833e-05, 1.85503289e-05, 1.11301973e-05,
       1.11301973e-05, 9.89350875e-06, 7.42013156e-06, 1.48402631e-05,
       1.23668859e-05, 1.73136403e-05, 2.10237061e-05, 3.83373464e-05]), array([3.72243267e-04, 1.16248728e-04, 6.55444954e-05, 3.09172148e-05,
       2.72071490e-05, 1.60769517e-05, 3.71006578e-06, 6.18344297e-06,
       2.47337719e-06, 4.94675437e-06, 4.94675437e-06, 3.71006578e-06,
       7.42013156e-06, 6.18344297e-06, 4.94675437e-06, 4.94675437e-06,
       4.94675437e-06, 7.42013156e-06, 4.94675437e-06, 2.47337719e-06,
       2.47337719e-06, 7.42013156e-06, 3.71006578e-06, 9.89350875e-06,
       6.18344297e-06, 7.42013156e-06, 1.23668859e-06, 2.47337719e-06,
       3.71006578e-06, 2.47337719e-06, 7.42013156e-06, 2.47337719e-06,
       7.42013156e-06, 4.94675437e-06, 1.23668859e-06, 6.18344297e-06,
       9.89350875e-06, 3.71006578e-06, 7.42013156e-06, 3.71006578e-06,
       1.23668859e-06, 8.65682015e-06, 9.89350875e-06, 1.23668859e-06,
       3.71006578e-06, 9.89350875e-06, 8.65682015e-06, 7.42013156e-06,
       8.65682015e-06, 4.94675437e-06, 6.18344297e-06, 6.18344297e-06,
       4.94675437e-06, 1.11301973e-05, 9.89350875e-06, 4.94675437e-06,
       7.42013156e-06, 1.36035745e-05, 4.94675437e-06, 1.23668859e-05,
       1.36035745e-05, 1.36035745e-05, 9.89350875e-06, 1.23668859e-05,
       8.65682015e-06, 2.10237061e-05, 8.65682015e-06, 1.36035745e-05,
       1.48402631e-05, 1.73136403e-05, 1.60769517e-05, 1.97870175e-05,
       1.85503289e-05, 1.48402631e-05, 1.73136403e-05, 1.60769517e-05,
       1.85503289e-05, 2.10237061e-05, 1.48402631e-05, 1.36035745e-05,
       1.60769517e-05, 2.84438376e-05, 2.84438376e-05, 2.22603947e-05,
       2.22603947e-05, 3.83373464e-05, 2.59704605e-05, 3.33905920e-05,
       3.46272806e-05, 3.71006578e-05, 4.20474122e-05, 4.08107236e-05,
       4.57574779e-05, 6.55444954e-05, 4.94675437e-05, 5.93610525e-05,
       6.80178726e-05, 7.29646270e-05, 7.17279384e-05, 7.42013156e-05,
       6.43078068e-05, 7.54380042e-05, 9.39883331e-05, 1.06355219e-04,
       1.03881842e-04, 1.12538662e-04, 9.89350875e-05, 1.43455877e-04,
       1.38509122e-04, 1.75609780e-04, 1.78083157e-04, 2.00343552e-04,
       1.65716271e-04, 2.17657192e-04, 2.27550701e-04, 2.57231227e-04,
       2.62177982e-04, 2.89385131e-04, 2.63414670e-04, 3.25249100e-04,
       3.73479955e-04, 3.64823135e-04, 3.82136775e-04, 4.72415043e-04,
       4.72415043e-04, 5.45379670e-04, 6.04740722e-04, 6.33184560e-04,
       7.18516073e-04, 7.75403748e-04, 7.81587191e-04, 9.33699888e-04,
       1.03510835e-03, 1.13033337e-03, 1.18969443e-03, 1.38632791e-03,
       1.51989028e-03, 1.55204418e-03, 1.61635199e-03, 1.76599131e-03,
       1.95025791e-03, 2.21490927e-03, 2.31013429e-03, 2.58715254e-03,
       2.74050192e-03, 3.02123023e-03, 3.29948517e-03, 3.52703587e-03,
       3.84362815e-03, 4.11569964e-03, 4.40013801e-03, 4.79093161e-03,
       5.22006255e-03, 5.62074966e-03, 5.98433610e-03, 5.98928286e-03,
       6.59031351e-03, 6.93905970e-03, 6.96626685e-03, 7.34593024e-03,
       7.69962318e-03, 8.03476579e-03, 8.07433982e-03, 8.40082561e-03,
       8.47131686e-03, 8.36248827e-03, 8.49728732e-03, 8.46142335e-03,
       8.50223408e-03, 8.23881941e-03, 8.14359439e-03, 8.19553531e-03,
       8.07928658e-03, 7.70456994e-03, 7.44362864e-03, 7.50669976e-03,
       7.04541492e-03, 6.78076356e-03, 6.45056770e-03, 6.09316470e-03,
       5.78522924e-03, 5.43400968e-03, 5.13720442e-03, 4.75754102e-03,
       4.32098994e-03, 4.02294799e-03, 3.82013106e-03, 3.56042646e-03,
       3.38357999e-03, 2.94702892e-03, 2.56860221e-03, 2.37567879e-03,
       2.10484399e-03, 1.79319846e-03, 1.62253543e-03, 1.40364155e-03,
       1.26884250e-03, 1.05489537e-03, 9.43593397e-04, 8.31054735e-04,
       6.31947871e-04, 5.77533573e-04, 4.69941665e-04, 3.80900087e-04,
       3.66059824e-04, 3.02988705e-04, 2.72071490e-04, 2.44864341e-04,
       1.95396798e-04, 1.57059451e-04, 1.43455877e-04, 1.11301973e-04,
       1.12538662e-04, 9.02782673e-05, 5.07042323e-05, 6.92545612e-05,
       5.56509867e-05, 4.20474122e-05, 4.57574779e-05, 4.69941665e-05,
       3.09172148e-05, 3.58639692e-05, 3.33905920e-05, 2.84438376e-05,
       2.22603947e-05, 1.85503289e-05, 2.34970833e-05, 1.60769517e-05,
       1.23668859e-05, 8.65682015e-06, 1.60769517e-05, 1.97870175e-05,
       1.23668859e-05, 1.48402631e-05, 1.48402631e-05, 1.60769517e-05,
       8.65682015e-06, 1.48402631e-05, 8.65682015e-06, 2.47337719e-06,
       7.42013156e-06, 4.94675437e-06, 6.18344297e-06, 6.18344297e-06,
       9.89350875e-06, 3.71006578e-06, 9.89350875e-06, 7.42013156e-06,
       0.00000000e+00, 9.89350875e-06, 1.11301973e-05, 1.11301973e-05,
       3.33905920e-05, 4.45207894e-05, 7.17279384e-05, 2.84438376e-04]), array([3.71006578e-05, 1.36035745e-05, 9.89350875e-06, 2.47337719e-06,
       4.94675437e-06, 0.00000000e+00, 1.23668859e-06, 1.23668859e-06,
       2.47337719e-06, 3.71006578e-06, 1.23668859e-06, 2.47337719e-06,
       1.23668859e-06, 1.23668859e-06, 3.71006578e-06, 1.23668859e-06,
       3.71006578e-06, 1.23668859e-06, 8.65682015e-06, 2.47337719e-06,
       1.23668859e-06, 8.65682015e-06, 1.23668859e-06, 2.47337719e-06,
       1.23668859e-06, 1.23668859e-06, 3.71006578e-06, 7.42013156e-06,
       3.71006578e-06, 7.42013156e-06, 6.18344297e-06, 4.94675437e-06,
       9.89350875e-06, 6.18344297e-06, 2.47337719e-06, 6.18344297e-06,
       1.23668859e-06, 3.71006578e-06, 9.89350875e-06, 1.60769517e-05,
       4.94675437e-06, 1.36035745e-05, 8.65682015e-06, 9.89350875e-06,
       9.89350875e-06, 7.42013156e-06, 9.89350875e-06, 1.60769517e-05,
       1.85503289e-05, 1.36035745e-05, 1.48402631e-05, 9.89350875e-06,
       2.10237061e-05, 1.11301973e-05, 1.73136403e-05, 2.59704605e-05,
       2.47337719e-05, 2.59704605e-05, 2.34970833e-05, 2.47337719e-05,
       2.47337719e-05, 2.72071490e-05, 3.95740350e-05, 2.34970833e-05,
       2.72071490e-05, 3.95740350e-05, 4.08107236e-05, 3.46272806e-05,
       4.45207894e-05, 4.32841008e-05, 4.57574779e-05, 5.93610525e-05,
       5.81243639e-05, 6.30711183e-05, 6.43078068e-05, 7.91480700e-05,
       7.29646270e-05, 9.89350875e-05, 1.24905548e-04, 6.80178726e-05,
       9.39883331e-05, 1.17485416e-04, 1.03881842e-04, 1.28615614e-04,
       1.53349386e-04, 1.50876008e-04, 1.73136403e-04, 1.66952960e-04,
       1.87976666e-04, 2.18893881e-04, 2.62177982e-04, 2.37444210e-04,
       2.48574407e-04, 3.09172148e-04, 3.21539034e-04, 3.10408837e-04,
       3.74716644e-04, 3.67296512e-04, 3.62349758e-04, 4.26657565e-04,
       4.72415043e-04, 5.23119275e-04, 5.40432915e-04, 6.10924165e-04,
       6.60391709e-04, 6.46788134e-04, 6.99965744e-04, 8.07557651e-04,
       8.42184932e-04, 8.82995656e-04, 9.43593397e-04, 1.04747524e-03,
       1.16743403e-03, 1.16990741e-03, 1.20824476e-03, 1.24781879e-03,
       1.47042274e-03, 1.49515651e-03, 1.67818642e-03, 1.67323967e-03,
       1.76104456e-03, 1.85379620e-03, 1.96880824e-03, 2.02816929e-03,
       2.22851284e-03, 2.34599826e-03, 2.37567879e-03, 2.60570287e-03,
       2.75163212e-03, 2.81717662e-03, 2.96186918e-03, 3.17086955e-03,
       3.25372769e-03, 3.44170435e-03, 3.69027876e-03, 3.88567556e-03,
       3.96853370e-03, 4.04397170e-03, 4.36922080e-03, 4.52257019e-03,
       4.66478937e-03, 5.05063621e-03, 5.13596773e-03, 5.48718729e-03,
       5.57004542e-03, 5.91631823e-03, 6.11789847e-03, 6.32937222e-03,
       6.51116544e-03, 6.99471068e-03, 7.00336750e-03, 7.17650391e-03,
       7.54874717e-03, 7.67859947e-03, 7.90986024e-03, 7.61923842e-03,
       7.83689561e-03, 7.88017972e-03, 7.81710860e-03, 7.91480700e-03,
       7.72435695e-03, 7.62294849e-03, 7.41642149e-03, 7.02439121e-03,
       7.03675810e-03, 6.51858557e-03, 6.26259104e-03, 5.89034777e-03,
       5.59477920e-03, 5.18543527e-03, 4.74641082e-03, 4.46815589e-03,
       4.20845128e-03, 3.73356286e-03, 3.50724885e-03, 3.10779843e-03,
       2.86046072e-03, 2.51913466e-03, 2.17904530e-03, 1.96880824e-03,
       1.60893186e-03, 1.58172471e-03, 1.27131587e-03, 1.19958794e-03,
       1.04871193e-03, 9.31226511e-04, 7.66746928e-04, 7.06149187e-04,
       6.31947871e-04, 5.73823507e-04, 4.92202060e-04, 3.95740350e-04,
       3.47509495e-04, 2.70834802e-04, 2.72071490e-04, 2.34970833e-04,
